n-size,edge_probability,operations_count,operations_count,output
50,0.7,89237,7.515E-5,true
50,0.7,90451,3.5968E-5,false
50,0.7,89822,7.1028E-5,true
50,0.7,87825,7.1238E-5,true
50,0.7,92056,7.2495E-5,true
50,0.7,90342,3.5689E-5,false
50,0.7,90435,7.1099E-5,true
50,0.7,87201,7.5429E-5,true
50,0.7,86516,7.2286E-5,true
50,0.7,89554,7.04E-5,true
50,0.7,88318,7.019E-5,true
50,0.7,90448,3.8692E-5,false
50,0.7,87115,7.3752E-5,true
50,0.7,90374,7.2914E-5,true
50,0.7,87225,3.6317E-5,false
50,0.7,88108,3.4292E-5,false
50,0.7,87319,7.2006E-5,true
50,0.7,86997,3.4361E-5,false
50,0.7,89018,7.2216E-5,true
50,0.7,89924,8.0317E-5,true
50,0.7,88921,3.7226E-5,false
50,0.7,86205,3.6178E-5,false
50,0.7,90739,3.7225E-5,false
50,0.7,90678,7.445E-5,true
50,0.7,90602,7.1098E-5,true
50,0.7,88252,7.1797E-5,true
50,0.7,90031,7.0749E-5,true
50,0.7,87208,3.4641E-5,false
50,0.7,86220,3.492E-5,false
50,0.7,90068,7.4171E-5,true
50,0.7,90133,7.3473E-5,true
50,0.7,89136,7.1657E-5,true
50,0.7,87230,3.5759E-5,false
50,0.7,87422,7.1099E-5,true
50,0.7,87177,3.4641E-5,false
50,0.7,89527,3.5339E-5,false
50,0.7,87617,7.1099E-5,true
50,0.7,87727,7.0958E-5,true
50,0.7,89810,7.1028E-5,true
50,0.7,89935,7.7105E-5,true
50,0.7,87227,3.7784E-5,false
50,0.7,89356,7.3962E-5,true
50,0.7,86788,7.5847E-5,true
50,0.7,89239,4.0438E-5,false
50,0.7,88221,3.6107E-5,false
50,0.7,89857,7.4311E-5,true
50,0.7,88223,7.5289E-5,true
50,0.7,88304,7.8711E-5,true
50,0.7,93386,7.4171E-5,true
50,0.7,87240,7.4032E-5,true
50,0.7,87844,8.0596E-5,true
50,0.7,90453,7.7104E-5,true
50,0.7,86518,7.8641E-5,true
50,0.7,87506,7.047E-5,true
50,0.7,91168,8.1016E-5,true
50,0.7,91557,7.3822E-5,true
50,0.7,91554,7.8781E-5,true
50,0.7,89212,7.3054E-5,true
50,0.7,88930,9.8337E-5,true
50,0.7,84281,7.4241E-5,true
50,0.7,90348,7.5848E-5,true
50,0.7,91246,7.2006E-5,true
50,0.7,89144,7.7105E-5,true
50,0.7,91060,7.6686E-5,true
50,0.7,86606,8.4927E-5,true
50,0.7,89429,7.7384E-5,true
50,0.7,93259,7.7314E-5,true
50,0.7,87199,3.8623E-5,false
50,0.7,89169,4.868E-5,false
50,0.7,90242,3.8064E-5,false
50,0.7,89531,7.6197E-5,true
50,0.7,87828,7.2845E-5,true
50,0.7,90241,9.5124E-5,true
50,0.7,88735,3.5898E-5,false
50,0.7,92385,7.6196E-5,true
50,0.7,88008,7.2914E-5,true
50,0.7,88515,8.2552E-5,true
50,0.7,92848,7.4381E-5,true
50,0.7,90659,3.9181E-5,false
50,0.7,88297,7.4311E-5,true
50,0.7,89549,7.5359E-5,true
50,0.7,87809,7.6196E-5,true
50,0.7,93186,9.3727E-5,true
50,0.7,89630,7.8292E-5,true
50,0.7,89142,7.5428E-5,true
50,0.7,88723,7.487E-5,true
50,0.7,88655,7.878E-5,true
50,0.7,89141,7.6755E-5,true
50,0.7,87730,3.6248E-5,false
50,0.7,88111,3.541E-5,false
50,0.7,90862,7.2984E-5,true
50,0.7,91856,7.1447E-5,true
50,0.7,89265,7.452E-5,true
50,0.7,91247,7.1866E-5,true
50,0.7,90484,7.0959E-5,true
50,0.7,89957,7.0539E-5,true
50,0.7,89955,7.2146E-5,true
50,0.7,89218,3.4781E-5,false
50,0.7,91465,7.1517E-5,true
50,0.7,88036,7.0889E-5,true
50,0.7,87913,7.1028E-5,true
50,0.7,92486,7.2355E-5,true
50,0.7,86607,3.4921E-5,false
50,0.7,91276,7.1377E-5,true
50,0.7,89586,7.2356E-5,true
50,0.7,89341,8.0597E-5,true
50,0.7,87941,7.1657E-5,true
50,0.7,89148,7.3613E-5,true
50,0.7,90847,3.8063E-5,false
50,0.7,89847,3.7086E-5,false
50,0.7,90564,7.2495E-5,true
50,0.7,88340,4.6654E-5,false
50,0.7,90423,3.6388E-5,false
50,0.7,88715,3.8203E-5,false
50,0.7,91460,7.3333E-5,true
50,0.7,86017,7.4799E-5,true
50,0.7,90116,7.2845E-5,true
50,0.7,91261,3.5759E-5,false
50,0.7,86903,3.4851E-5,false
50,0.7,89746,7.0959E-5,true
50,0.7,88829,7.1518E-5,true
50,0.7,89334,7.2145E-5,true
50,0.7,87310,7.1587E-5,true
50,0.7,89747,7.4311E-5,true
50,0.7,89938,7.068E-5,true
50,0.7,86704,7.0609E-5,true
50,0.7,89572,7.2915E-5,true
50,0.7,91351,7.1378E-5,true
50,0.7,86211,7.033E-5,true
50,0.7,92448,7.1098E-5,true
50,0.7,90553,7.2146E-5,true
50,0.7,91858,7.2076E-5,true
50,0.7,90128,3.4502E-5,false
50,0.7,87114,7.1028E-5,true
50,0.7,88521,7.1936E-5,true
50,0.7,91481,7.1588E-5,true
50,0.7,90258,7.1866E-5,true
50,0.7,90156,3.6178E-5,false
50,0.7,90973,7.1937E-5,true
50,0.7,90017,8.5067E-5,true
50,0.7,88024,7.6336E-5,true
50,0.7,90753,7.3054E-5,true
50,0.7,90850,8.0178E-5,true
50,0.7,87710,7.459E-5,true
50,0.7,88423,7.2496E-5,true
50,0.7,89648,8.7231E-5,true
50,0.7,87619,9.1422E-5,true
50,0.7,88141,7.7174E-5,true
50,0.7,90568,3.527E-5,false
50,0.7,90645,7.5498E-5,true
50,0.7,89480,7.6197E-5,true
50,0.7,85738,7.878E-5,true
50,0.7,89122,7.1518E-5,true
50,0.7,90055,7.5288E-5,true
50,0.7,87915,8.0108E-5,true
50,0.7,87431,7.6756E-5,true
50,0.7,90053,3.8273E-5,false
50,0.7,87092,7.2495E-5,true
50,0.7,86312,7.1936E-5,true
50,0.7,90234,8.2762E-5,true
50,0.7,92879,8.1086E-5,true
50,0.7,85925,7.1937E-5,true
50,0.7,90847,8.8628E-5,true
50,0.7,88821,7.3543E-5,true
50,0.7,89932,7.6965E-5,true
50,0.7,92010,7.7384E-5,true
50,0.7,89435,8.1924E-5,true
50,0.7,89336,7.2845E-5,true
50,0.7,89624,8.4438E-5,true
50,0.7,89341,7.3403E-5,true
50,0.7,87613,3.8133E-5,false
50,0.7,90768,7.7245E-5,true
50,0.7,90734,3.527E-5,false
50,0.7,87303,3.5689E-5,false
50,0.7,88936,8.1644E-5,true
50,0.7,88750,7.7593E-5,true
50,0.7,87826,3.6248E-5,false
50,0.7,91444,7.1936E-5,true
50,0.7,89937,9.1003E-5,true
50,0.7,89429,3.8622E-5,false
50,0.7,90636,7.3962E-5,true
50,0.7,89449,7.473E-5,true
50,0.7,89313,8.8698E-5,true
50,0.7,88015,7.6197E-5,true
50,0.7,88928,7.5708E-5,true
50,0.7,90828,7.2426E-5,true
50,0.7,90349,7.5219E-5,true
50,0.7,89342,7.1447E-5,true
50,0.7,89838,3.5689E-5,false
50,0.7,87737,7.0959E-5,true
50,0.7,86805,7.4241E-5,true
50,0.7,88418,7.1378E-5,true
50,0.7,89123,7.054E-5,true
50,0.7,88822,7.0679E-5,true
50,0.7,92169,7.3542E-5,true
50,0.7,88827,7.7803E-5,true
50,0.7,89134,7.5009E-5,true
50,0.7,87919,7.4451E-5,true
50,0.7,91061,3.5759E-5,false
50,0.7,91545,7.5149E-5,true
50,0.7,89348,7.5498E-5,true
50,0.7,88623,7.5288E-5,true
50,0.7,89275,7.1937E-5,true
50,0.7,87022,7.2425E-5,true
50,0.7,88222,7.2006E-5,true
50,0.7,90472,3.4921E-5,false
50,0.7,87299,7.026E-5,true
50,0.7,87306,6.9632E-5,true
50,0.7,89833,7.1377E-5,true
50,0.7,89132,7.1517E-5,true
50,0.7,86109,7.1447E-5,true
50,0.7,90164,7.0679E-5,true
50,0.7,89553,7.5289E-5,true
50,0.7,90941,7.1168E-5,true
50,0.7,89337,8.346E-5,true
50,0.7,88211,7.1937E-5,true
50,0.7,92632,7.068E-5,true
50,0.7,87230,3.534E-5,false
50,0.7,90746,7.1796E-5,true
50,0.7,91275,7.0958E-5,true
50,0.7,89675,7.2076E-5,true
50,0.7,89632,3.4292E-5,false
50,0.7,89860,7.047E-5,true
50,0.7,86711,7.2775E-5,true
50,0.7,87931,7.913E-5,true
50,0.7,87821,3.6387E-5,false
50,0.7,85506,7.2984E-5,true
50,0.7,89323,3.6946E-5,false
50,0.7,89739,3.6178E-5,false
50,0.7,85923,7.2355E-5,true
50,0.7,92178,3.6247E-5,false
50,0.7,88931,7.1098E-5,true
50,0.7,88522,7.1169E-5,true
50,0.7,90196,3.506E-5,false
50,0.7,90444,7.1657E-5,true
50,0.7,90244,3.5689E-5,false
50,0.7,92359,3.9181E-5,false
50,0.7,88008,3.8622E-5,false
50,0.7,86932,3.6178E-5,false
50,0.7,88314,7.438E-5,true
50,0.7,89725,3.5758E-5,false
50,0.7,88350,7.7105E-5,true
50,0.7,91244,3.6666E-5,false
50,0.7,88111,7.1448E-5,true
50,0.7,87141,7.466E-5,true
50,0.7,92351,8.1784E-5,true
50,0.7,87017,7.5219E-5,true
50,0.7,88838,7.4171E-5,true
50,0.7,90956,3.527E-5,false
50,0.7,91953,7.2635E-5,true
50,0.7,89836,3.4781E-5,false
50,0.7,86614,7.2425E-5,true
50,0.7,89533,7.8222E-5,true
50,0.7,87806,7.3054E-5,true
50,0.7,85890,3.4781E-5,false
50,0.7,88937,7.7873E-5,true
50,0.7,90954,3.6317E-5,false
50,0.7,86902,7.3892E-5,true
50,0.7,85083,7.48E-5,true
50,0.7,88835,8.5346E-5,true
50,0.7,90847,8.6812E-5,true
50,0.7,91251,7.7035E-5,true
50,0.7,91561,7.2426E-5,true
50,0.7,87824,7.9549E-5,true
50,0.7,90635,7.48E-5,true
50,0.7,87322,7.6196E-5,true
50,0.7,90975,3.5269E-5,false
50,0.7,91167,7.7384E-5,true
50,0.7,90142,7.8711E-5,true
50,0.7,89622,7.6058E-5,true
50,0.7,87623,3.6736E-5,false
50,0.7,88938,7.5009E-5,true
50,0.7,88728,7.7175E-5,true
50,0.7,89018,7.5708E-5,true
50,0.7,86603,3.8063E-5,false
50,0.7,89952,7.494E-5,true
50,0.7,88743,7.5917E-5,true
50,0.7,90246,7.5289E-5,true
50,0.7,91439,7.7803E-5,true
50,0.7,91033,3.7156E-5,false
50,0.7,90587,7.2565E-5,true
50,0.7,91570,7.2914E-5,true
50,0.7,89567,3.527E-5,false
50,0.7,86491,7.48E-5,true
50,0.7,89735,3.5619E-5,false
50,0.7,88825,7.7174E-5,true
50,0.7,90438,7.1448E-5,true
50,0.7,90841,7.487E-5,true
50,0.7,88528,3.5898E-5,false
50,0.7,90436,7.3333E-5,true
50,0.7,91946,3.5898E-5,false
50,0.7,88947,7.2775E-5,true
50,0.7,85494,7.1029E-5,true
50,0.7,88538,7.1796E-5,true
50,0.7,91657,7.4451E-5,true
50,0.7,89933,7.0609E-5,true
50,0.7,90766,7.3054E-5,true
50,0.7,88826,7.0539E-5,true
50,0.7,87005,7.3123E-5,true
55,0.3,51551,2.9334E-5,false
55,0.3,57539,2.9543E-5,false
55,0.3,48058,2.7238E-5,false
55,0.3,53485,2.8635E-5,false
55,0.3,53652,2.8146E-5,false
55,0.3,54153,6.8514E-5,true
55,0.3,55282,2.8635E-5,false
55,0.3,54362,2.9124E-5,false
55,0.3,54035,6.8095E-5,true
55,0.3,53937,4.9657E-5,false
55,0.3,54860,4.0019E-5,false
55,0.3,53260,3.9112E-5,false
55,0.3,51373,2.9543E-5,false
55,0.3,56378,7.3613E-5,true
55,0.3,51881,3.6736E-5,false
55,0.3,55529,6.8724E-5,true
55,0.3,52202,2.7866E-5,false
55,0.3,53708,2.8006E-5,false
55,0.3,54702,6.8654E-5,true
55,0.3,51479,2.7587E-5,false
55,0.3,52704,6.7327E-5,true
55,0.3,51602,6.7188E-5,true
55,0.3,50443,2.7518E-5,false
55,0.3,55147,2.8146E-5,false
55,0.3,55365,7.48E-5,true
55,0.3,53045,2.8495E-5,false
55,0.3,51115,3.6666E-5,false
55,0.3,54623,2.9124E-5,false
55,0.3,51275,2.7238E-5,false
55,0.3,52304,6.7257E-5,true
55,0.3,51312,3.1499E-5,false
55,0.3,51879,2.8006E-5,false
55,0.3,55938,3.0521E-5,false
55,0.3,54485,7.2006E-5,true
55,0.3,50714,2.7587E-5,false
55,0.3,53137,2.7657E-5,false
55,0.3,52841,7.019E-5,true
55,0.3,54102,3.2895E-5,false
55,0.3,51717,3.0102E-5,false
55,0.3,49817,3.4362E-5,false
55,0.3,53051,3.1498E-5,false
55,0.3,50931,6.998E-5,true
55,0.3,57756,3.1428E-5,false
55,0.3,53388,3.8063E-5,false
55,0.3,55381,7.3473E-5,true
55,0.3,51981,3.0241E-5,false
55,0.3,51693,2.8215E-5,false
55,0.3,49758,2.6121E-5,false
55,0.3,48843,7.054E-5,true
55,0.3,50038,7.0609E-5,true
55,0.3,55031,7.012E-5,true
55,0.3,52818,6.7746E-5,true
55,0.3,51957,7.3124E-5,true
55,0.3,51253,6.7677E-5,true
55,0.3,55648,2.9124E-5,false
55,0.3,55819,2.9752E-5,false
55,0.3,46884,2.7587E-5,false
55,0.3,49837,2.7099E-5,false
55,0.3,54200,2.8216E-5,false
55,0.3,48325,2.5282E-5,false
55,0.3,54147,2.8565E-5,false
55,0.3,53479,2.9613E-5,false
55,0.3,51312,2.7657E-5,false
55,0.3,51377,2.7238E-5,false
55,0.3,48228,2.5981E-5,false
55,0.3,51043,6.9073E-5,true
55,0.3,52042,2.8146E-5,false
55,0.3,51982,2.7098E-5,false
55,0.3,56478,2.9054E-5,false
55,0.3,53153,7.054E-5,true
55,0.3,53148,2.8146E-5,false
55,0.3,51211,2.8565E-5,false
55,0.3,51387,6.9631E-5,true
55,0.3,50959,6.8305E-5,true
55,0.3,51536,3.0311E-5,false
55,0.3,55082,2.9124E-5,false
55,0.3,54037,2.8216E-5,false
55,0.3,49647,2.6749E-5,false
55,0.3,51223,2.6749E-5,false
55,0.3,49469,2.6679E-5,false
55,0.3,59173,3.0101E-5,false
55,0.3,52723,2.9054E-5,false
55,0.3,53114,2.7727E-5,false
55,0.3,50936,2.7099E-5,false
55,0.3,52867,2.9124E-5,false
55,0.3,51181,2.8635E-5,false
55,0.3,49492,2.7378E-5,false
55,0.3,53586,6.8933E-5,true
55,0.3,49817,2.7238E-5,false
55,0.3,52812,2.6679E-5,false
55,0.3,48877,2.6609E-5,false
55,0.3,54929,2.9473E-5,false
55,0.3,54731,3.0241E-5,false
55,0.3,52708,7.3054E-5,true
55,0.3,55583,2.9124E-5,false
55,0.3,51379,2.7448E-5,false
55,0.3,53924,3.4083E-5,false
55,0.3,51737,2.8565E-5,false
55,0.3,52699,2.8076E-5,false
55,0.3,53817,6.9283E-5,true
55,0.3,53811,2.7517E-5,false
55,0.3,52444,2.8076E-5,false
55,0.3,51818,2.8146E-5,false
55,0.3,51492,2.7587E-5,false
55,0.3,52595,7.3333E-5,true
55,0.3,56032,6.9352E-5,true
55,0.3,50824,2.6679E-5,false
55,0.3,51165,6.7536E-5,true
55,0.3,52256,2.7657E-5,false
55,0.3,54495,6.8165E-5,true
55,0.3,53882,2.8146E-5,false
55,0.3,51501,6.8305E-5,true
55,0.3,54255,2.7308E-5,false
55,0.3,55057,3.1009E-5,false
55,0.3,54068,2.7657E-5,false
55,0.3,57825,3.101E-5,false
55,0.3,55259,2.7657E-5,false
55,0.3,50442,2.7866E-5,false
55,0.3,55478,2.9333E-5,false
55,0.3,52710,2.8006E-5,false
55,0.3,52105,2.8146E-5,false
55,0.3,50605,2.7657E-5,false
55,0.3,49883,3.101E-5,false
55,0.3,53260,7.2356E-5,true
55,0.3,52617,6.9073E-5,true
55,0.3,52821,2.8635E-5,false
55,0.3,50930,2.7238E-5,false
55,0.3,51160,2.7099E-5,false
55,0.3,51829,2.7169E-5,false
55,0.3,54593,3.059E-5,false
55,0.3,51438,2.8565E-5,false
55,0.3,54666,2.8565E-5,false
55,0.3,50050,2.7238E-5,false
55,0.3,47265,2.7727E-5,false
55,0.3,52056,3.1987E-5,false
55,0.3,51831,2.8634E-5,false
55,0.3,52496,8.6813E-5,true
55,0.3,54071,2.9543E-5,false
55,0.3,50899,2.8146E-5,false
55,0.3,53323,3.1428E-5,false
55,0.3,53701,2.7727E-5,false
55,0.3,53389,2.9054E-5,false
55,0.3,51857,2.7727E-5,false
55,0.3,51727,7.1797E-5,true
55,0.3,52126,2.8635E-5,false
55,0.3,50038,2.7657E-5,false
55,0.3,54390,3.1499E-5,false
55,0.3,51403,2.8146E-5,false
55,0.3,49393,6.8304E-5,true
55,0.3,51719,6.8584E-5,true
55,0.3,51931,3.073E-5,false
55,0.3,49435,2.5702E-5,false
55,0.3,49375,2.5702E-5,false
55,0.3,52169,2.8355E-5,false
55,0.3,51492,3.1778E-5,false
55,0.3,53037,2.8146E-5,false
55,0.3,52666,2.8635E-5,false
55,0.3,52159,2.7517E-5,false
55,0.3,49949,2.7518E-5,false
55,0.3,50066,2.675E-5,false
55,0.3,51982,2.7169E-5,false
55,0.3,51830,2.8146E-5,false
55,0.3,52036,2.8006E-5,false
55,0.3,51672,2.7657E-5,false
55,0.3,54509,2.8845E-5,false
55,0.3,49699,2.7727E-5,false
55,0.3,52637,2.6679E-5,false
55,0.3,52054,2.8215E-5,false
55,0.3,51476,2.7588E-5,false
55,0.3,53366,2.8634E-5,false
55,0.3,53392,2.8146E-5,false
55,0.3,52368,6.8584E-5,true
55,0.3,51501,2.8635E-5,false
55,0.3,53824,6.8793E-5,true
55,0.3,51258,6.7397E-5,true
55,0.3,52266,2.9613E-5,false
55,0.3,52318,2.9194E-5,false
55,0.3,51709,2.8076E-5,false
55,0.3,52827,2.9054E-5,false
55,0.3,51269,2.7238E-5,false
55,0.3,50691,6.9003E-5,true
55,0.3,50049,2.612E-5,false
55,0.3,49390,6.7326E-5,true
55,0.3,56798,2.9123E-5,false
55,0.3,52134,6.8165E-5,true
55,0.3,51546,2.8007E-5,false
55,0.3,53962,3.0032E-5,false
55,0.3,54274,7.2006E-5,true
55,0.3,52855,2.9823E-5,false
55,0.3,53046,7.2635E-5,true
55,0.3,50109,2.7587E-5,false
55,0.3,54729,3.1079E-5,false
55,0.3,53704,6.9003E-5,true
55,0.3,52279,2.8146E-5,false
55,0.3,52976,2.8146E-5,false
55,0.3,52167,3.0101E-5,false
55,0.3,47714,7.7105E-5,true
55,0.3,51618,2.7168E-5,false
55,0.3,56056,3.0032E-5,false
55,0.3,53332,2.8146E-5,false
55,0.3,49706,2.7168E-5,false
55,0.3,52494,2.8216E-5,false
55,0.3,51763,2.7727E-5,false
55,0.3,51817,6.8584E-5,true
55,0.3,55439,3.0241E-5,false
55,0.3,54829,6.9631E-5,true
55,0.3,51044,7.6895E-5,true
55,0.3,53934,2.8635E-5,false
55,0.3,52724,2.8356E-5,false
55,0.3,54491,2.9543E-5,false
55,0.3,53828,2.8146E-5,false
55,0.3,51146,7.1588E-5,true
55,0.3,51758,2.647E-5,false
55,0.3,56705,2.9822E-5,false
55,0.3,50920,2.8216E-5,false
55,0.3,49153,2.8635E-5,false
55,0.3,54561,3.527E-5,false
55,0.3,51656,2.8705E-5,false
55,0.3,49813,2.8146E-5,false
55,0.3,51603,2.7726E-5,false
55,0.3,52827,7.054E-5,true
55,0.3,51324,3.0032E-5,false
55,0.3,54490,2.9124E-5,false
55,0.3,51605,6.8654E-5,true
55,0.3,51646,2.6679E-5,false
55,0.3,53305,2.9054E-5,false
55,0.3,53037,2.8635E-5,false
55,0.3,58362,2.9124E-5,false
55,0.3,52718,2.7587E-5,false
55,0.3,49250,2.626E-5,false
55,0.3,50189,2.9543E-5,false
55,0.3,52218,2.8845E-5,false
55,0.3,53547,2.7867E-5,false
55,0.3,54820,7.4451E-5,true
55,0.3,52914,3.0031E-5,false
55,0.3,54703,6.9073E-5,true
55,0.3,50930,3.1498E-5,false
55,0.3,51934,7.2844E-5,true
55,0.3,53926,2.9543E-5,false
55,0.3,50498,2.8076E-5,false
55,0.3,56252,7.0959E-5,true
55,0.3,49813,2.6749E-5,false
55,0.3,49647,2.5771E-5,false
55,0.3,52829,7.0539E-5,true
55,0.3,54927,6.9492E-5,true
55,0.3,52606,2.9543E-5,false
55,0.3,56280,3.0102E-5,false
55,0.3,52314,2.7239E-5,false
55,0.3,51425,2.7238E-5,false
55,0.3,53264,2.8565E-5,false
55,0.3,52929,6.6768E-5,true
55,0.3,51208,2.7238E-5,false
55,0.3,58362,7.0609E-5,true
55,0.3,52641,2.8146E-5,false
55,0.3,54363,2.9124E-5,false
55,0.3,49830,6.6908E-5,true
55,0.3,52276,2.7937E-5,false
55,0.3,52149,3.7156E-5,false
55,0.3,49476,2.7168E-5,false
55,0.3,48826,2.9193E-5,false
55,0.3,49217,2.6609E-5,false
55,0.3,51620,6.9981E-5,true
55,0.3,49474,3.1359E-5,false
55,0.3,51715,7.0609E-5,true
55,0.3,52275,2.8146E-5,false
55,0.3,53713,2.8565E-5,false
55,0.3,56872,3.052E-5,false
55,0.3,53434,2.9753E-5,false
55,0.3,51825,2.8216E-5,false
55,0.3,51816,6.9213E-5,true
55,0.3,54126,2.9542E-5,false
55,0.3,52385,2.8565E-5,false
55,0.3,53108,3.101E-5,false
55,0.3,54714,2.9124E-5,false
55,0.3,49478,2.7587E-5,false
55,0.3,54489,2.8565E-5,false
55,0.3,51828,2.7727E-5,false
55,0.3,51915,1.11537E-4,false
55,0.3,54364,2.9543E-5,false
55,0.3,55025,7.0539E-5,true
55,0.3,55608,6.9143E-5,true
55,0.3,53835,2.9543E-5,false
55,0.3,48927,2.633E-5,false
55,0.3,48833,2.7238E-5,false
55,0.3,49928,2.633E-5,false
55,0.3,49716,6.998E-5,true
55,0.3,52756,2.8565E-5,false
55,0.3,50098,2.7238E-5,false
55,0.3,53715,6.9772E-5,true
55,0.3,50054,2.7238E-5,false
55,0.3,57529,3.2965E-5,false
55,0.3,54655,2.9753E-5,false
55,0.3,48927,2.7238E-5,false
55,0.3,51659,2.7587E-5,false
55,0.3,55599,8.4788E-5,true
55,0.3,52937,3.0242E-5,false
55,0.3,54877,3.0939E-5,false
55,0.3,53035,2.8565E-5,false
55,0.3,50450,2.8635E-5,false
55,0.3,52056,2.8565E-5,false
55,0.5,88589,3.967E-5,false
55,0.5,83728,3.8971E-5,false
55,0.5,82694,3.96E-5,false
55,0.5,83227,8.4368E-5,true
55,0.5,84041,3.9879E-5,false
55,0.5,86377,4.1066E-5,false
55,0.5,84128,3.953E-5,false
55,0.5,86437,8.5276E-5,true
55,0.5,88905,8.0527E-5,true
55,0.5,86469,4.0997E-5,false
55,0.5,81316,3.8971E-5,false
55,0.5,82031,7.8851E-5,true
55,0.5,85908,8.2762E-5,true
55,0.5,84364,8.2552E-5,true
55,0.5,87487,4.0019E-5,false
55,0.5,86029,7.906E-5,true
55,0.5,84305,3.9461E-5,false
55,0.5,85217,4.0159E-5,false
55,0.5,85905,7.8851E-5,true
55,0.5,87181,3.9949E-5,false
55,0.5,86687,4.0857E-5,false
55,0.5,85785,3.8553E-5,false
55,0.5,81680,7.878E-5,true
55,0.5,84484,8.1085E-5,true
55,0.5,85687,8.2133E-5,true
55,0.5,83596,8.2901E-5,true
55,0.5,87577,7.9898E-5,true
55,0.5,83396,3.8553E-5,false
55,0.5,85542,3.946E-5,false
55,0.5,86576,3.8972E-5,false
55,0.5,85355,8.1086E-5,true
55,0.5,85382,3.946E-5,false
55,0.5,84479,7.8431E-5,true
55,0.5,82797,7.906E-5,true
55,0.5,86290,3.8133E-5,false
55,0.5,81133,7.8851E-5,true
55,0.5,88475,4.0089E-5,false
55,0.5,87261,7.9689E-5,true
55,0.5,83397,3.8623E-5,false
55,0.5,86811,3.8971E-5,false
55,0.5,83808,3.8134E-5,false
55,0.5,84913,3.8552E-5,false
55,0.5,86070,8.0177E-5,true
55,0.5,85820,7.9549E-5,true
55,0.5,84463,3.7575E-5,false
55,0.5,86588,3.953E-5,false
55,0.5,84667,3.8622E-5,false
55,0.5,86025,8.0038E-5,true
55,0.5,84140,3.9041E-5,false
55,0.5,84490,3.9111E-5,false
55,0.5,84693,7.8082E-5,true
55,0.5,83921,7.8572E-5,true
55,0.5,82384,7.8501E-5,true
55,0.5,87242,4.0088E-5,false
55,0.5,84931,7.9479E-5,true
55,0.5,87559,3.9739E-5,false
55,0.5,84291,7.948E-5,true
55,0.5,84899,7.8222E-5,true
55,0.5,81010,3.7993E-5,false
55,0.5,86694,3.8064E-5,false
55,0.5,84267,3.8622E-5,false
55,0.5,84475,7.9479E-5,true
55,0.5,85129,8.0597E-5,true
55,0.5,86491,4.0019E-5,false
55,0.5,87026,3.953E-5,false
55,0.5,84250,3.953E-5,false
55,0.5,84131,3.9321E-5,false
55,0.5,86903,3.953E-5,false
55,0.5,87344,4.393E-5,false
55,0.5,83585,8.2343E-5,true
55,0.5,87347,4.0438E-5,false
55,0.5,83908,8.1155E-5,true
55,0.5,86380,4.0927E-5,false
55,0.5,88030,4.0996E-5,false
55,0.5,84798,7.9689E-5,true
55,0.5,87149,8.5276E-5,true
55,0.5,90276,8.2483E-5,true
55,0.5,87291,9.4006E-5,true
55,0.5,88369,8.1574E-5,true
55,0.5,87029,4.0507E-5,false
55,0.5,86703,3.96E-5,false
55,0.5,85373,3.9181E-5,false
55,0.5,85699,4.0089E-5,false
55,0.5,89273,8.0666E-5,true
55,0.5,84535,3.9111E-5,false
55,0.5,83684,7.9759E-5,true
55,0.5,88684,8.0876E-5,true
55,0.5,87393,8.2622E-5,true
55,0.5,86639,3.953E-5,false
55,0.5,83480,3.9251E-5,false
55,0.5,84039,7.8991E-5,true
55,0.5,86368,8.3251E-5,true
55,0.5,86247,7.906E-5,true
55,0.5,87592,8.5416E-5,true
55,0.5,87690,4.0508E-5,false
55,0.5,88365,8.6115E-5,true
55,0.5,85473,8.2552E-5,true
55,0.5,87918,8.7302E-5,true
55,0.5,86142,4.0159E-5,false
55,0.5,86812,8.3949E-5,true
55,0.5,87566,4.2603E-5,false
55,0.5,85145,4.0996E-5,false
55,0.5,82931,4.0089E-5,false
55,0.5,86375,8.5345E-5,true
55,0.5,80235,3.995E-5,false
55,0.5,85014,8.3949E-5,true
55,0.5,88156,7.9758E-5,true
55,0.5,81923,8.2133E-5,true
55,0.5,89718,8.3041E-5,true
55,0.5,85416,4.1346E-5,false
55,0.5,85922,3.9181E-5,false
55,0.5,85593,4.0438E-5,false
55,0.5,87803,9.0724E-5,true
55,0.5,87416,3.9041E-5,false
55,0.5,81368,3.7295E-5,false
55,0.5,89914,8.0457E-5,true
55,0.5,85255,3.8762E-5,false
55,0.5,84257,9.0095E-5,true
55,0.5,85247,8.0736E-5,true
55,0.5,85011,8.2971E-5,true
55,0.5,87146,7.9689E-5,true
55,0.5,84695,7.8292E-5,true
55,0.5,85019,9.8127E-5,true
55,0.5,84385,8.7161E-5,true
55,0.5,84575,8.374E-5,true
55,0.5,84379,9.6381E-5,true
55,0.5,83700,8.1435E-5,true
55,0.5,85692,8.2063E-5,true
55,0.5,82591,3.8203E-5,false
55,0.5,86365,3.953E-5,false
55,0.5,85781,8.5696E-5,true
55,0.5,87704,4.0927E-5,false
55,0.5,84913,3.946E-5,false
55,0.5,85387,3.9669E-5,false
55,0.5,83827,7.9969E-5,true
55,0.5,86481,7.9898E-5,true
55,0.5,88048,8.3809E-5,true
55,0.5,79601,7.8921E-5,true
55,0.5,82724,4.8609E-5,false
55,0.5,83812,4.0158E-5,false
